iteration,batch_directions,batch_sources,batch_points,batch_support_values,batch_size_applied,best_gap,ci_lower,ci_upper,mean_gap,max_gap,wall_time_seconds
88,"[[-2.08276415e-01 -1.47903212e-01 -3.98181999e-01 -3.17426506e-01
   1.41507760e-01 -8.06388124e-02  5.00215147e-01 -1.26251789e-04
  -3.77296778e-01 -1.73272708e-01 -4.75093318e-01  2.01155372e-02
   1.41500494e-02]
 [ 6.43911273e-01  2.72016326e-01  8.09730052e-02 -1.60587122e-01
   4.85330180e-02 -3.26963668e-01 -1.92410034e-01 -2.85655055e-01
   1.51478659e-01  3.60439945e-01 -1.90235708e-01  1.36880797e-01
   2.08256329e-01]
 [-5.36968822e-01 -2.52411588e-01  1.22482464e-01 -1.14793448e-01
  -4.55719754e-01 -1.11930589e-01  5.68683492e-01 -1.41441149e-01
   2.00797052e-01 -9.92085361e-02  3.24269004e-02 -6.72172627e-02
  -2.06511095e-02]
 [-9.96796909e-02 -2.40788266e-01 -1.42045123e-01 -4.78809655e-01
  -3.87080065e-01 -5.66281491e-01  1.74141646e-01 -2.27529789e-01
   1.76492824e-02 -2.93602499e-01 -1.38832527e-01  1.53342522e-01
  -2.73188806e-02]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08442748 0.14301102 0.20176182 0.1699806  0.30223994 0.43543089
  0.10019766 0.16968174 0.23410177 0.0466894  0.08079785 0.15641144
  1.00006829]
 [0.10781916 0.18364371 0.25798584 0.15747133 0.2676907  0.37920002
  0.08697562 0.15826321 0.32670999 0.05319221 0.09088054 0.14765068
  1.00003291]
 [0.08907351 0.155053   0.24354147 0.1574353  0.26740955 0.38402355
  0.10337203 0.1852908  0.39666348 0.05172807 0.08922584 0.12788378
  1.00003381]
 [0.09349209 0.15995047 0.22796796 0.15549916 0.25924244 0.36526345
  0.09690713 0.17352586 0.26475991 0.05316528 0.09349258 0.20547523
  0.86748749]]",[-0.23277973  0.22189281 -0.15931692 -0.50057309],4,0.04317594950006717,0.2572314584715865,0.2964148812720297,0.02299992829474071,0.04104659063515936,4381.12535861996
89,"[[ 0.04096854 -0.08673247 -0.03338666  0.23724406  0.00871089 -0.02801238
   0.53097525 -0.48735941  0.08263594  0.35322182  0.15448924 -0.5074215
  -0.01213709]
 [ 0.03171296 -0.44281891 -0.43846011 -0.32169074 -0.23777511 -0.03804157
  -0.3850163  -0.39780004 -0.03107624 -0.34834788 -0.11692509  0.07953873
  -0.01992645]
 [-0.58643894  0.5033807  -0.10227948 -0.03588717  0.06164857 -0.44465485
  -0.03628796 -0.24891252 -0.11018311 -0.00148647 -0.33684571  0.02021696
   0.01179968]
 [ 0.27083045  0.64473736  0.10189678 -0.14724558  0.07482459  0.02803598
  -0.30790148  0.14203951 -0.22140596  0.42478299  0.12117814  0.19558129
   0.27411628]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09025733 0.15567943 0.22274157 0.17420599 0.2990448  0.42583328
  0.09239288 0.15816838 0.36396259 0.05085315 0.08270053 0.11102028
  1.00002133]
 [0.08732267 0.14722573 0.20690449 0.16440928 0.28448872 0.41843092
  0.08725234 0.15653565 0.23895599 0.05260875 0.09321267 0.18669537
  0.57594304]
 [0.09685849 0.18447942 0.27461364 0.16041873 0.26591989 0.36994826
  0.08726355 0.15312289 0.22685596 0.05072111 0.08664462 0.14555951
  1.00001201]
 [0.10449442 0.18161096 0.26179722 0.162405   0.2796655  0.40690668
  0.085592   0.1525364  0.22419507 0.0545806  0.09495415 0.24367575
  1.00003238]]",[-0.02091843 -0.41873684 -0.22668342  0.48263741],4,0.0462859867448097,0.2562548362956646,0.29539439517699634,0.023094444442348965,0.03946456718541069,3701.2410327191465
90,"[[-0.34221988 -0.00218733  0.09440845 -0.07297613  0.36690688 -0.12278106
   0.65356279 -0.16887116 -0.15810162 -0.38678736  0.2772423   0.09726871
   0.04857559]
 [-0.47860249 -0.05800287  0.23696153 -0.30740516  0.44859226  0.2406286
  -0.12284539  0.19880752 -0.29135666  0.16201352  0.43745903 -0.01666715
  -0.01971745]
 [ 0.00679411 -0.33144976 -0.07605885 -0.34588807 -0.37387748 -0.10272605
  -0.44900646 -0.020695    0.09458913  0.13190577  0.46918413 -0.40504823
   0.04189564]
 [ 0.35324385 -0.32554756 -0.31758325 -0.44847313  0.18458244  0.00818125
   0.05015519 -0.31170768  0.10022094  0.30354475 -0.41847381  0.04209482
   0.23315126]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.0873375  0.15302501 0.31223826 0.17004197 0.29465871 0.41158479
  0.09392611 0.15669948 0.22385681 0.05183321 0.09658417 0.18606932
  1.0000053 ]
 [0.08898898 0.1540133  0.27702017 0.16962288 0.30014215 0.55415042
  0.08771199 0.15600193 0.22599388 0.05306544 0.09145634 0.13030025
  1.00000111]
 [0.08972767 0.15367569 0.22058815 0.15492182 0.26243357 0.37901863
  0.08924768 0.17104361 0.34301186 0.05659008 0.09626421 0.13137755
  1.00001264]
 [0.08804776 0.14618303 0.2054998  0.16635315 0.29827947 0.43196458
  0.09050027 0.16091772 0.36499001 0.05180455 0.08704237 0.13184592
  1.00002542]]",[ 0.11735889  0.21107354 -0.22759775  0.11120243],4,0.04575811660114004,0.25479013318835714,0.29386343587209457,0.02298308875041766,0.041220869726871834,3248.197640422033
91,"[[ 0.14048649  0.17294904  0.00823887 -0.12479129 -0.33412546 -0.02440336
  -0.38940172 -0.04898062 -0.74391112 -0.12966961  0.24173935  0.19452054
  -0.04414943]
 [-0.29181813 -0.20533119 -0.07877813  0.19326263 -0.27272463 -0.17332112
  -0.13050056 -0.43994406 -0.45412714  0.30295701 -0.27016886 -0.37781497
  -0.01936424]
 [ 0.53266566  0.1126517  -0.16973885  0.38120572  0.22177448 -0.13470478
  -0.31473653  0.14143309  0.0589789  -0.33553499  0.40158335  0.00513011
   0.25631692]
 [-0.20694929 -0.35593092 -0.27971356 -0.03844492  0.35156021  0.08132417
   0.26901466 -0.39718517 -0.29338985 -0.51579217  0.18071005  0.06862989
  -0.0308056 ]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09721872 0.16801735 0.23821947 0.16360371 0.28115991 0.41027478
  0.08505112 0.14781176 0.21382002 0.05425409 0.09665322 0.18741779
  0.48818926]
 [0.09140682 0.15900553 0.24701991 0.16771218 0.2873353  0.41391094
  0.08453699 0.14321635 0.20661226 0.0515973  0.08640502 0.12143396
  0.66010861]
 [0.10139897 0.16894758 0.23130698 0.17887711 0.30189863 0.41595682
  0.08587768 0.1622992  0.29171049 0.05038626 0.09664596 0.13985357
  1.00006272]
 [0.08537008 0.14608173 0.20869581 0.18198745 0.32129719 0.49269526
  0.08591765 0.1472777  0.2146949  0.05099655 0.08957917 0.13286421
  0.79275504]]",[-0.24788101 -0.43071494  0.40497913 -0.10580181],4,0.04246112280110109,0.26749329706830266,0.3071226793434599,0.022808104540396296,0.03912224928755853,4058.700680464972
92,"[[-0.11854167  0.00809618 -0.14218317 -0.27581531 -0.47286194 -0.23559016
   0.39151405  0.5952025   0.09016858 -0.23723394  0.00565613 -0.12871875
  -0.14809105]
 [ 0.54437358 -0.23634653  0.04851991 -0.35548025 -0.01288072  0.0584798
  -0.14009297  0.11062322 -0.42233173 -0.25655316  0.40537201 -0.27391493
  -0.00940881]
 [ 0.38861554 -0.39281481 -0.09857451  0.19240322  0.189648   -0.16762299
  -0.26080859  0.35289187 -0.58333748  0.00876754 -0.21864454  0.00387054
   0.05604483]
 [ 0.25577025 -0.17584488  0.15912533 -0.45366836 -0.01039071  0.12896276
  -0.07332524  0.42373826 -0.376161    0.48471245  0.19088647 -0.17496446
   0.16541092]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09175084 0.15794298 0.22744614 0.1635765  0.28101286 0.4030522
  0.09513539 0.1727679  0.25898896 0.05170101 0.08898063 0.12703454
  0.05103106]
 [0.10355729 0.17379168 0.27480644 0.16184201 0.2863749  0.45434708
  0.08468791 0.14102605 0.19606118 0.05180269 0.08962038 0.12560728
  1.00000999]
 [0.09178335 0.15513823 0.22144459 0.18335959 0.31553634 0.43929149
  0.08431815 0.14216686 0.19869978 0.0506708  0.08685883 0.15000498
  1.00000011]
 [0.09556801 0.16417068 0.4075932  0.16086392 0.28187893 0.42515466
  0.08964381 0.16004902 0.23056533 0.05359376 0.09073463 0.1272872
  1.00002535]]",[-0.18712842 -0.1058593  -0.07526841  0.20031262],4,0.04160513179494915,0.271406020288893,0.31119838905926417,0.022786333282844122,0.03913576877914715,4765.5451784390025
93,"[[-0.39588289  0.14932863  0.07943761  0.41563937  0.18201243 -0.32972255
   0.52620715 -0.04704061 -0.02251612  0.45166483 -0.08621513  0.0937631
  -0.01504478]
 [-0.00682965 -0.09196078  0.15916088 -0.04947026  0.15518137  0.12608746
  -0.53290214  0.57405881  0.10625287 -0.39326902 -0.33981702  0.15351307
   0.07223225]
 [-0.02140091 -0.44806307  0.34315503 -0.09977463  0.04332363  0.33879194
   0.0202433  -0.39933783 -0.21499956 -0.48025415  0.05125666  0.33496587
  -0.0532493 ]
 [-0.21132411 -0.47774375  0.1370145   0.5326874   0.15401737 -0.00864002
   0.15950165  0.23602765  0.05775604 -0.33164993  0.27479979 -0.30867465
   0.18843024]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08830489 0.15735661 0.29230379 0.16604313 0.2740883  0.37591505
  0.10328401 0.17963619 0.25723159 0.05530063 0.0944501  0.17560539
  1.0000008 ]
 [0.08977268 0.15390443 0.34994132 0.16731063 0.28871831 0.41893258
  0.09593607 0.18663121 0.27818619 0.04609138 0.07981836 0.12957511
  1.00000071]
 [0.09056513 0.15590159 0.35200391 0.16833813 0.293783   0.47391845
  0.08674272 0.15292942 0.22381377 0.05136043 0.08962518 0.14271916
  1.00003288]
 [0.08310783 0.14298175 0.29693629 0.18109104 0.30796147 0.43027484
  0.09971274 0.18350833 0.26843665 0.04626741 0.08003727 0.11364589
  1.00000746]]",[0.0650748  0.26272428 0.07254003 0.3297149 ],4,0.04536070665499507,0.27825776723272794,0.318326399656258,0.022565116122100777,0.042494312586940364,4375.176677288953
94,"[[-0.30820849  0.70910389 -0.01138651  0.03411522  0.38550696  0.03119483
   0.37265348  0.24184514  0.0073854   0.17125079 -0.13051507  0.07582368
   0.04210097]
 [-0.34194958  0.47341228 -0.13980808 -0.62964841  0.32060741 -0.00183636
   0.19509456  0.03792651 -0.23455292  0.08352904 -0.16709231  0.10334663
  -0.00790874]
 [ 0.01752291  0.28355277 -0.46123284 -0.48725901 -0.0113007  -0.0319199
   0.04952903 -0.53437065  0.1599544   0.28813289 -0.02426716 -0.26454979
  -0.02829381]
 [ 0.32127897 -0.34132403 -0.08489378 -0.16688548 -0.09334773 -0.14322335
  -0.26924337 -0.33515453  0.36141755  0.31458324  0.30258549  0.45077617
  -0.08264587]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09776782 0.17641217 0.24683656 0.17252697 0.30243046 0.42803151
  0.10323324 0.18045062 0.25685116 0.04707816 0.08040548 0.14961014
  0.99996856]
 [0.09474988 0.16558513 0.23225037 0.16320498 0.29313593 0.43056629
  0.0894495  0.1539366  0.22133001 0.05189727 0.08872686 0.27131974
  0.99999912]
 [0.09275059 0.15816021 0.22100246 0.16274788 0.28353109 0.41119736
  0.08912177 0.15982092 0.30243738 0.05218032 0.0879744  0.1235589
  0.2649888 ]
 [0.09116677 0.15631745 0.2232152  0.1634601  0.28108451 0.40204547
  0.08984756 0.16335966 0.26267696 0.05396827 0.09436438 0.19336998
  0.29280912]]",[ 0.36299825 -0.01503462 -0.21098977 -0.02962214],4,0.040787928858876,0.27874739349065,0.31883532750383237,0.02252997523054313,0.039764039301638625,3775.884574868018
95,"[[-0.53414101  0.44352451  0.05728797 -0.33354849 -0.31709121 -0.26784975
  -0.1832173   0.13994559  0.11948666 -0.21120999  0.14782557 -0.31136114
  -0.01772949]
 [-0.33805361 -0.37446191 -0.04870395 -0.28732564 -0.20737237  0.06515636
   0.03214268  0.31323382  0.11726845 -0.35322482  0.33127938 -0.50069428
   0.12333795]
 [-0.04331832  0.07431329  0.08820687  0.52825868 -0.30671815  0.05409482
   0.59307039  0.25615678 -0.35570757  0.18694673  0.12790912  0.10461095
   0.0512949 ]
 [ 0.35556118  0.0050059  -0.42157564  0.54640384  0.24338291  0.18887785
  -0.15118211 -0.09975832 -0.00788091 -0.24844195  0.40066122 -0.19496867
   0.09603371]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09644199 0.17644028 0.26203994 0.15453021 0.25809327 0.36523663
  0.09831176 0.18204632 0.31853226 0.04962639 0.08450325 0.11908361
  1.00001707]
 [0.08534034 0.14624063 0.2105479  0.1609953  0.27776151 0.41626777
  0.10799755 0.20162771 0.35557554 0.04746438 0.08107314 0.11340661
  1.00000175]
 [0.0938003  0.16404053 0.28772928 0.16355878 0.27449855 0.40381537
  0.09992503 0.16901912 0.23071254 0.05488622 0.09790606 0.19878346
  1.00003976]
 [0.08735194 0.14875785 0.20955987 0.18573667 0.32228153 0.55015256
  0.0858103  0.15387254 0.23179223 0.04969625 0.08590641 0.12238897
  1.00000939]]",[-0.19673039  0.01437282  0.17292631  0.29139052],4,0.04276043654673592,0.29246837238668355,0.3330738633336774,0.022331832596093813,0.04076802853535952,3648.926218775101
96,"[[ 0.55811959  0.24796261  0.23659841 -0.41192961  0.00683089  0.23032342
   0.20674708  0.11158159 -0.14371547  0.3697828   0.23849837  0.27859466
  -0.03423462]
 [ 0.32081667 -0.16176463  0.16186005  0.23766738 -0.06129048 -0.03252497
   0.08794589  0.13104543  0.15991126 -0.04942422  0.81827495 -0.2462592
  -0.01645529]
 [-0.03116448  0.33344355  0.03497097  0.28456558  0.19766146  0.18941825
   0.64898492 -0.17206697  0.14893752 -0.37056519  0.27144002  0.19470538
   0.09388836]
 [ 0.28008683 -0.33631354  0.07610863  0.21152676  0.26930122  0.13280275
   0.54761869 -0.31444319  0.07179542 -0.30620902  0.1327847   0.06901612
   0.38428436]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09969581 0.17073101 0.26734845 0.16165176 0.28045956 0.42333876
  0.0894155  0.15936301 0.23273541 0.05374589 0.0936614  0.26942192
  1.00003775]
 [0.09354555 0.16014054 0.36965436 0.16213234 0.27543384 0.39268797
  0.09448274 0.17453094 0.29352097 0.05466186 0.0961112  0.13299894
  0.9999997 ]
 [0.09289428 0.16140957 0.22801657 0.16926746 0.29397919 0.47223348
  0.09311848 0.16339255 0.24505972 0.04985069 0.08827095 0.26041711
  1.00000032]
 [0.08788667 0.14955627 0.21869664 0.1812439  0.31970988 0.554879
  0.09067416 0.15688538 0.24057284 0.0488052  0.08626854 0.12598744
  1.00000163]]",[0.27991947 0.17767253 0.47352258 0.59617451],4,0.04196492983509148,0.29246837238668355,0.3330738633336774,0.022299782513439594,0.037898114783350645,3700.9819494970143
97,"[[ 4.00135243e-01 -4.66302231e-01  6.01683607e-02 -1.53564162e-01
  -3.36447119e-01 -2.33722082e-01 -1.95525903e-01 -7.75868545e-02
  -7.64193758e-02  2.37513246e-02 -6.12822566e-01  2.90462041e-02
  -1.94892858e-02]
 [-1.50436406e-01 -5.12848087e-01  1.80462063e-01  2.22115410e-01
  -1.75937343e-04  1.62552062e-01 -1.59415257e-01 -2.07889919e-01
  -1.86580481e-01  3.97944925e-01  4.90469095e-01  1.70158807e-01
   2.73336564e-01]
 [-3.30020278e-01  1.94151921e-02 -4.99933831e-01 -1.65396252e-01
   3.16755682e-01  1.96199753e-01 -5.79196694e-02  2.01054248e-01
  -1.01142456e-01  2.66528126e-01 -5.78545359e-01  1.21563312e-01
  -7.38226040e-03]
 [ 9.76129563e-02  2.55711974e-01 -2.81954803e-02  4.71913367e-01
   4.04737634e-01  1.66493466e-02  3.48137656e-01  4.55482753e-01
  -3.62035275e-01 -1.36454505e-01  1.73022932e-01 -1.68154240e-01
  -3.04895566e-02]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09436945 0.16055699 0.29170727 0.15715488 0.26599901 0.37719072
  0.08994329 0.16370708 0.24336019 0.04905626 0.083466   0.12672527
  0.55290395]
 [0.08700279 0.15060913 0.29796115 0.17116321 0.29587977 0.44332683
  0.08457651 0.14807665 0.2165626  0.06039626 0.10780454 0.16002716
  1.00004348]
 [0.08444029 0.14381553 0.20352417 0.17563743 0.31144824 0.55484047
  0.09131942 0.16437917 0.24085893 0.05010839 0.0846928  0.13551166
  1.00003822]
 [0.09294748 0.16088368 0.2276469  0.18043067 0.31277503 0.4502634
  0.09207822 0.1619876  0.23286884 0.04790498 0.08235674 0.11832462
  0.45285002]]",[-0.32730645  0.36628719  0.02848562  0.2585707 ],4,0.0459654220216929,0.29884619703540133,0.3396772418120158,0.022188580128950544,0.036803649416936035,4179.320764304139
98,"[[-0.35018373 -0.19525403  0.16266987  0.2655343   0.2762797   0.13215713
  -0.45007531  0.1602956   0.14556491  0.12981205 -0.32332268 -0.52621916
  -0.02709909]
 [-0.36668886  0.16665401 -0.07361065  0.75620489 -0.14729708  0.02021583
  -0.25476817  0.29066788  0.08317408  0.27773747  0.02925009  0.06336563
   0.00864914]
 [-0.26313466 -0.30317496 -0.07053498  0.42209057  0.07500245  0.05664682
  -0.01747494  0.70369684 -0.30567799 -0.1424681  -0.17306556  0.03036564
   0.08228399]
 [ 0.06781457 -0.10892605 -0.36604208 -0.58197416  0.0032616   0.15413105
   0.56342063  0.35211019 -0.03334691  0.13312148  0.06142046 -0.06648796
   0.13651994]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08659643 0.15045245 0.29109341 0.18324396 0.3163154  0.45102541
  0.08859733 0.16488931 0.26038068 0.04590625 0.07634186 0.10565641
  0.94618024]
 [0.0836875  0.14683307 0.21088623 0.18109519 0.30131648 0.42367395
  0.0938056  0.18422019 0.34182169 0.05246534 0.08966395 0.13655309
  1.00000079]
 [0.08181177 0.14069775 0.20414167 0.18380006 0.31468701 0.48508163
  0.10194548 0.18324122 0.25498412 0.04648238 0.08049042 0.11991681
  1.00000645]
 [0.08639323 0.1456133  0.20503488 0.15955528 0.28006038 0.48283719
  0.11284658 0.19954457 0.28225387 0.05157062 0.08795324 0.12579238
  1.00002899]]",[0.10780125 0.17196163 0.16467347 0.16227983],4,0.04185729728124141,0.31210695488427653,0.35337744405623267,0.021917981183316327,0.03938849554418536,4557.556363963988
99,"[[ 0.48532769  0.32854408  0.04924234  0.49238477  0.36221343 -0.14320243
  -0.19865841  0.14371836  0.12319282 -0.37920072 -0.19677267  0.04149982
  -0.020279  ]
 [-0.10623926 -0.01606185  0.00512163 -0.32553349 -0.55157392  0.13497885
   0.26517986 -0.17972433 -0.12124554 -0.59982595 -0.28400573  0.03794393
  -0.02814316]
 [ 0.23102176  0.24716307  0.13661802  0.42559069 -0.38589762  0.06816641
   0.44288443  0.06174498 -0.01967678  0.40664325 -0.40520064 -0.03948122
  -0.02706506]
 [-0.35239682 -0.36407154  0.01257335 -0.14843226  0.3639073   0.10068323
   0.0583738   0.7354334   0.10186428 -0.07853552  0.0008621  -0.12951928
  -0.03037432]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.105003   0.17784558 0.24767122 0.17938568 0.30470289 0.41992352
  0.08740427 0.16281961 0.30953206 0.04451278 0.07788504 0.11759288
  1.0000008 ]
 [0.09619432 0.16623272 0.23711037 0.15957791 0.27274466 0.45454777
  0.09291181 0.16432804 0.24035647 0.04819146 0.08404058 0.12531888
  0.33867673]
 [0.10073147 0.17397663 0.30902573 0.16188389 0.2732465  0.39866944
  0.09626218 0.17147027 0.24937669 0.04949681 0.08348777 0.1201064
  0.4373888 ]
 [0.08317191 0.14234024 0.20610657 0.16868326 0.29195202 0.45577291
  0.11053599 0.20577888 0.3030277  0.04745461 0.08120245 0.11685244
  0.99878065]]",[ 0.25671191 -0.24429608  0.11714907  0.18808199],4,0.04164633551018951,0.32587899494506956,0.3675649178537742,0.021968260307765157,0.03886819667420566,2582.797787454212
100,"[[ 0.30964325  0.39990663 -0.45377883  0.41053441 -0.04748929 -0.2183421
  -0.11350636  0.45981682 -0.22527916 -0.21127561 -0.00523494 -0.00391166
  -0.0082167 ]
 [-0.33428659  0.26450236  0.04751371 -0.17278191  0.36400297 -0.11693534
   0.01542254  0.20569169 -0.01087535 -0.1737883   0.74167505 -0.12982346
  -0.01429022]
 [ 0.46606102 -0.50933718  0.06528443 -0.22154359  0.15565016 -0.03090077
   0.46995552 -0.01486648 -0.03268789  0.37141885  0.28186466  0.06222766
   0.03765213]
 [ 0.31598174 -0.17474122  0.15073313 -0.42826629  0.71356876  0.14597814
  -0.04006417  0.03403945 -0.05046936 -0.23722981 -0.20447177  0.17073205
   0.0212473 ]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10319752 0.17089199 0.22839001 0.16465777 0.27013137 0.37792631
  0.10173756 0.18592269 0.261757   0.04770401 0.08430325 0.15409172
  1.00000998]
 [0.09155478 0.16235497 0.27114925 0.16442149 0.28444421 0.39938051
  0.09370044 0.16919264 0.24887806 0.05797958 0.10652458 0.14677602
  0.56133096]
 [0.08754927 0.14610564 0.25822939 0.15996517 0.28031808 0.40264913
  0.10216363 0.17699128 0.25278989 0.0636572  0.11201525 0.16434195
  0.99999781]
 [0.09123492 0.15395338 0.25265399 0.17535289 0.32557133 0.47719067
  0.08760438 0.15519619 0.22717709 0.04797597 0.08286526 0.16230978
  1.00000799]]",[-0.03545662  0.12904274  0.11920799  0.27783063],4,0.04325082774124284,0.3184986036154018,0.35996699822461675,0.021865760776301167,0.03995617828946013,4008.072969729081
101,"[[ 0.17310265  0.13344288  0.30660717  0.00218753 -0.6696191   0.23632807
  -0.32533383 -0.12568471  0.27795252  0.37823507  0.04932773  0.0870523
  -0.04478379]
 [-0.09168194 -0.19631268 -0.57655596  0.14080713 -0.45481091  0.30352699
  -0.05974362  0.3356134  -0.23633472 -0.20588294  0.02666838  0.29162579
  -0.04032858]
 [-0.29809409 -0.2800669   0.0690105  -0.18359429 -0.28243985 -0.34409131
  -0.22901064 -0.26246634 -0.65574457 -0.08241048 -0.0866312   0.17411158
   0.01074013]
 [-0.13080377  0.16975896 -0.55796817 -0.03357724 -0.14218207 -0.41471893
  -0.21376232  0.0646555   0.09612642  0.11265161 -0.61238775  0.04597574
  -0.02170163]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09649067 0.16737834 0.41149342 0.16092864 0.27359621 0.40226213
  0.08939681 0.1635456  0.25696929 0.05275802 0.0904998  0.12892923
  1.00001417]
 [0.08838567 0.15164261 0.21319744 0.16607734 0.28618773 0.58523121
  0.09173948 0.16566205 0.24193679 0.05220526 0.09145859 0.15417932
  0.99999872]
 [0.09269548 0.16050888 0.26965174 0.16076238 0.27272856 0.38673679
  0.08514137 0.14557659 0.21036046 0.05452859 0.09656565 0.20650898
  1.00003208]
 [0.08981188 0.15366137 0.21592864 0.15985023 0.27028276 0.38162031
  0.09900251 0.18718545 0.32934354 0.0501243  0.08437169 0.1291096
  0.62479865]]",[ 0.0900622  -0.10067143 -0.45540684 -0.33925217],4,0.03986174107521967,0.34114981133812156,0.3832492772010798,0.02169237453361875,0.037288945186463,3553.49695300404
