iteration,batch_directions,batch_sources,batch_points,batch_support_values,batch_size_applied,best_gap,ci_lower,ci_upper,mean_gap,max_gap
152,"[[ 0.06081494 -0.26025284 -0.14633339  0.49618085  0.40905327  0.42571709
   0.3772499   0.2098132  -0.3550527 ]
 [ 0.11421302  0.25205351  0.05615037  0.68985958  0.35767642  0.40124922
  -0.09237722  0.3699332  -0.10023888]
 [ 0.04938928 -0.18906501 -0.28839362 -0.33124827 -0.56334969 -0.56490669
  -0.15142354  0.21486811 -0.25167239]
 [ 0.11435422  0.5125277  -0.08434085 -0.0744243   0.836337   -0.04041203
  -0.07410093  0.04671362 -0.05310646]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.75382780e-01 1.54965215e-01 5.60559588e-10 6.34608849e-01
  1.01000891e-01 6.88043163e-01 1.92203867e-02 3.53399710e-02
  1.00000000e+00]
 [9.41757051e-01 2.69349819e-01 8.50802973e-11 7.47777090e-01
  1.82423300e-01 2.87837455e-01 7.01375113e-09 3.06173373e-02
  1.00000000e+00]
 [9.99999999e-01 3.70862472e-01 1.72175882e-10 1.95167199e-01
  8.08812752e-02 5.18633435e-02 3.40287024e-08 1.07154570e-01
  2.60908159e-01]
 [3.17118626e-01 6.75338371e-01 2.61595280e-02 1.64802520e-01
  9.26870153e-01 1.99491862e-02 1.96633006e-08 6.83311180e-02
  1.00000000e+00]]",[ 0.28513747  0.78314323 -0.20287831  1.09237699],4,0.15101011937718223,0.909634680588716,0.9331451929865192,0.06985304626415473,0.13633952994427334
153,"[[ 0.08659039  0.26879421  0.1769784   0.03193291 -0.45150582  0.5372735
   0.39957773 -0.47456465 -0.10254957]
 [ 0.18258935  0.24420677  0.26870556 -0.26061611  0.07020323 -0.02698761
   0.46277239 -0.29948261 -0.67631044]
 [ 0.04382194  0.4825515  -0.33804134  0.3412519  -0.14161358  0.38262325
  -0.06386548  0.59742402 -0.08396228]
 [ 0.30259467 -0.23336054  0.34715135  0.34197856  0.30586697  0.44951617
  -0.13861772  0.36265116 -0.41251157]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.75382781e-01 4.52405055e-01 1.41073199e-01 2.00361016e-01
  8.48237926e-02 9.44538076e-01 3.48613239e-02 3.08678150e-02
  1.00000000e+00]
 [9.99999959e-01 5.13684555e-01 1.22773493e-01 1.71465434e-01
  1.35212696e-01 5.07876154e-02 3.58607203e-02 5.17681688e-02
  2.14537399e-01]
 [1.79222590e-01 5.85392409e-01 2.31203541e-12 2.57918734e-01
  1.48068640e-01 9.92467974e-02 1.23436080e-09 9.16296784e-01
  1.00000000e+00]
 [9.99999996e-01 1.46738252e-01 4.25309924e-01 3.46254616e-01
  8.37974726e-02 3.16209705e-01 8.40669914e-08 4.49272556e-02
  6.84384228e-01]]",[0.5427227  0.16045739 0.85881216 0.43615908],4,0.15140992113476837,0.9144437809006034,0.9373231044418538,0.07021430792341239,0.12824876227842028
154,"[[ 0.03875154 -0.2646602  -0.33713796 -0.68927265  0.48029003 -0.25652897
   0.0714416   0.01834155 -0.19434139]
 [-0.34105663 -0.01172983 -0.04662764 -0.51077514 -0.47208552 -0.43696733
  -0.15505796 -0.41796378 -0.08908157]
 [-0.01206722 -0.49664289 -0.11230236 -0.6351237  -0.41687117 -0.38085242
  -0.03081696 -0.03318285 -0.12777076]
 [ 0.04377888  0.14422783 -0.30179576 -0.2532295  -0.1341619   0.60056942
   0.32502833 -0.23431244 -0.53183373]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.98088193e-01 4.63642321e-01 7.87038581e-11 1.81565838e-01
  9.24166127e-01 2.43924076e-02 8.27905357e-03 9.37497076e-02
  1.00000000e+00]
 [6.07123820e-10 7.12493807e-01 2.54113948e-01 3.69372240e-02
  1.27214785e-01 9.23436032e-03 5.22299102e-07 4.48883040e-02
  6.03617176e-01]
 [8.78913306e-01 2.14535841e-01 2.85896747e-01 1.48554087e-01
  3.41081952e-02 1.00251605e-01 7.51209484e-03 1.21116763e-01
  4.98347379e-01]
 [2.75382781e-01 4.91868579e-01 3.45775437e-10 2.03709000e-01
  1.06144353e-01 3.10224910e-01 2.69043187e-02 4.46592502e-02
  2.39410463e-01]]",[ 0.00927535 -0.17569709 -0.36393535  0.07443691],4,0.1462325448247859,0.9235625270287396,0.9451798350449641,0.06912861083525197,0.1420935965937399
155,"[[-0.02394652 -0.11460459  0.12030256 -0.64175722 -0.53851649 -0.37210773
   0.19383502  0.26147229 -0.15988551]
 [-0.04226943 -0.3037963   0.22410397 -0.53887353 -0.00530548 -0.40831327
   0.40687321  0.47344051  0.09420316]
 [ 0.06826618  0.56237505 -0.15555323  0.02001297 -0.3629408   0.46263365
  -0.11017245  0.47216821 -0.2713669 ]
 [ 0.0577816  -0.44641436  0.27759899 -0.32608036 -0.53802804  0.10603202
   0.25705841 -0.25302531 -0.42798143]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.16856002e-01 4.32004061e-01 3.20561088e-01 7.94522829e-02
  6.75295691e-02 4.47163932e-02 4.19014511e-01 4.61505739e-01
  1.00000000e+00]
 [1.43763612e-01 4.14423238e-01 3.58415827e-01 1.14249963e-01
  8.32903097e-02 3.27815258e-02 3.62249520e-01 5.37519083e-01
  1.00000000e+00]
 [2.75382778e-01 7.34393258e-01 3.84402338e-10 1.46307258e-01
  1.47152175e-01 2.44101065e-01 1.38793034e-07 6.73710780e-01
  1.00000000e+00]
 [3.33970574e-01 2.24903872e-01 5.64053790e-01 1.96803443e-01
  6.39792260e-02 1.49628769e-01 1.35243354e-02 5.53175015e-02
  4.02178303e-01]]",[-0.07812731  0.36902814  0.54099155 -0.18989814],4,0.15404319215976986,0.9273321050981531,0.9484001640078162,0.06924759494151475,0.1336730165701931
156,"[[-9.65601539e-02  1.03913208e-01  2.07662371e-01  2.70032967e-01
   5.20234200e-01  9.73113591e-02  4.46189636e-01  4.59981143e-01
  -4.15999702e-01]
 [ 5.22929473e-01  5.79557312e-01 -5.94249073e-04 -4.62116702e-01
   2.31091640e-01 -1.69106176e-01  2.97249258e-01  5.44089652e-02
   6.15482522e-02]
 [-1.37619834e-04  4.53200266e-01  3.39208767e-01  6.28536235e-01
  -3.00361534e-01 -1.48178083e-01 -1.70303191e-01 -3.77510350e-01
   2.82502590e-02]
 [-3.10639671e-01  2.77462032e-01 -2.45190626e-01  5.08933200e-01
   2.26358866e-01  5.65518756e-01  1.75706563e-01 -2.75859105e-01
  -1.71363732e-01]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[9.77303019e-10 4.64488338e-01 8.21541788e-02 2.89550143e-01
  2.74001373e-01 4.98380404e-04 2.91238611e-01 6.40261840e-01
  9.99999998e-01]
 [1.00000000e+00 9.88873689e-01 3.61465325e-02 5.03896526e-02
  2.16146215e-01 4.91616103e-11 2.66889860e-01 5.53370499e-02
  1.00000000e+00]
 [1.06093494e-03 4.25695662e-01 2.40491175e-01 7.69620716e-01
  8.74919841e-02 6.86285821e-03 6.21528604e-07 4.48883043e-02
  1.00000000e+00]
 [2.45042992e-10 4.40785533e-01 1.92816194e-10 4.01842018e-01
  1.36082016e-01 9.04232197e-01 1.11472366e-02 2.79996633e-02
  1.00000000e+00]]",[0.29456459 1.26657255 0.74224467 0.69184658],4,0.1456801592327019,0.9219497653538415,0.9437969232344016,0.06976497865280065,0.13017823501992098
157,"[[ 0.07853806 -0.70814581  0.18272463  0.05261732  0.26243363  0.28979273
   0.39895979 -0.08257912 -0.37062778]
 [-0.15177397 -0.11044535 -0.39293092 -0.72841351 -0.03991468 -0.49411712
  -0.07024396  0.12194517  0.11931383]
 [ 0.13785635 -0.4450905   0.09275484  0.08283501 -0.36262042  0.2921739
   0.15764296 -0.38280126 -0.61577407]
 [ 0.10344382  0.5490771  -0.00665153 -0.15213949  0.30543575 -0.59995241
  -0.02129696  0.3282045  -0.32127466]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[9.34712119e-01 1.45159411e-01 2.49536707e-01 3.50848740e-01
  8.00785802e-02 1.50972065e-01 1.66430956e-01 5.24387754e-02
  5.62290205e-01]
 [1.11733210e-10 7.63744383e-01 5.60639292e-11 3.44289751e-02
  1.68777030e-01 3.63978751e-02 4.58647876e-08 5.66105738e-01
  1.00000000e+00]
 [9.56326566e-01 2.45127828e-01 7.35085016e-02 3.23603688e-01
  6.45985478e-02 1.28458443e-01 1.47603799e-03 5.58910096e-02
  2.11982058e-01]
 [9.99999996e-01 9.82318384e-01 1.84000820e-02 8.31790732e-02
  2.33930047e-01 1.31063109e-10 6.35610127e-08 7.40129776e-02
  7.72336728e-01]]",[-0.04689187  0.05419565 -0.08123245  0.47764491],4,0.1485268751220593,0.9230247602965744,0.9447190438887395,0.06885246111840752,0.12663132711178193
158,"[[ 0.02032269 -0.21377141 -0.00496011 -0.79892293  0.24602995 -0.13270477
  -0.31627746  0.27982096 -0.24313334]
 [ 0.28117891 -0.03577442 -0.15934602 -0.6860933   0.40049929  0.38202769
   0.10503274  0.24509034  0.21470317]
 [-0.11672919  0.2283698  -0.05208438  0.16375329 -0.66355857 -0.18719524
  -0.41520897 -0.47146997 -0.18616968]
 [-0.22566225 -0.18810552 -0.30822823 -0.71410015  0.18494664 -0.34257855
   0.32043668  0.22665761 -0.05595127]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[4.28940743e-01 4.48329587e-01 2.99350077e-01 4.23929816e-02
  2.53330410e-01 4.31942376e-02 1.69433454e-08 6.41713231e-01
  1.00000000e+00]
 [1.00000000e+00 5.71602529e-01 9.51655261e-03 7.08437141e-02
  4.60707802e-01 4.04531807e-01 3.45966399e-03 7.10257052e-02
  1.00000000e+00]
 [2.07857240e-10 6.68653196e-01 3.46732722e-02 3.21008916e-01
  7.07974723e-02 4.31147406e-02 2.08274589e-08 4.48883048e-02
  3.56439543e-01]
 [6.21592287e-11 5.31565338e-01 1.36577981e-10 1.50056496e-01
  2.02273801e-01 5.28173489e-03 8.94094771e-01 5.67327676e-02
  1.00000000e+00]]",[-0.1294501   0.7821381   0.06088965  0.07186311],4,0.13997476884211185,0.9332755306278921,0.9534408855991012,0.06875359507300678,0.13430917177129498
159,"[[ 0.00750316  0.29871516  0.2827217  -0.16667814 -0.81069003  0.10328054
   0.20660342  0.16700994 -0.25404196]
 [ 0.33023529  0.2292668  -0.01721317 -0.59261899  0.5542611  -0.21620248
   0.27456171  0.22351994  0.08714158]
 [-0.07626734 -0.82443207  0.15145662 -0.0770798   0.37848436  0.16306213
   0.19984755  0.26197525  0.08488169]
 [-0.45268822  0.49138703  0.39145593  0.43406028 -0.08893646  0.28335546
  -0.12231888  0.32044862  0.07821029]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[1.00770634e-01 6.26239027e-01 4.61997944e-01 6.87071675e-02
  4.91501772e-02 1.44824499e-01 1.42289148e-01 5.61175224e-02
  6.82385381e-01]
 [1.00000000e+00 6.41113940e-01 7.26169007e-02 1.19101788e-01
  7.90601993e-01 5.14620105e-03 1.32906005e-02 7.62431773e-02
  1.00000000e+00]
 [3.45918486e-10 1.24939423e-01 5.49773313e-01 3.31964615e-01
  4.77989712e-01 1.46048048e-01 3.36530614e-03 6.62230765e-02
  1.00000000e+00]
 [7.43979119e-10 7.68542376e-01 5.31673892e-01 2.25526367e-01
  1.53955578e-01 3.11463920e-01 4.38588101e-07 4.99674804e-02
  1.00000000e+00]]",[0.14751513 0.95030932 0.26230455 0.85245568],4,0.15257028311896303,0.9294904305432127,0.950236072721109,0.06796857668159977,0.1333282982427052
160,"[[ 0.15060173  0.10820168  0.30703384 -0.61123126  0.41037403 -0.12312598
   0.26157058  0.44361027 -0.22127357]
 [ 0.04358339  0.43151678 -0.07936046  0.52173288 -0.59797277 -0.1857105
   0.25055034 -0.22714351 -0.16419808]
 [-0.34758974 -0.35934444 -0.09191723  0.02797129  0.24934473 -0.09716135
   0.64814217  0.45204081 -0.21161165]
 [ 0.13946248 -0.87928337 -0.20067725 -0.08130063  0.21595933 -0.085994
   0.22353453  0.13421168 -0.19625485]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[9.99999999e-01 5.58935270e-01 3.14470047e-01 6.75467169e-02
  3.13562067e-01 2.32171124e-03 8.18932513e-03 5.27733528e-01
  1.00000000e+00]
 [1.54923695e-01 6.20291082e-01 5.10337196e-11 6.01209528e-01
  6.36149638e-02 8.28913851e-11 2.77237083e-01 4.48882993e-02
  1.00000000e+00]
 [9.22656151e-10 3.39613346e-01 3.27836482e-02 2.86292331e-01
  1.20707043e-01 3.58231343e-02 9.27970926e-01 6.34299936e-02
  1.00000000e+00]
 [9.99999998e-01 8.47589051e-02 4.37368773e-02 3.99616510e-01
  3.99052170e-02 1.07650568e-01 1.89855417e-01 9.43490860e-02
  6.61331500e-01]]",[ 0.40971414  0.44511656  0.32809184 -0.05165761],4,0.14112284747025206,0.9300305209727179,0.9506945410275383,0.06817910309959242,0.13851974690874447
161,"[[-0.28803682  0.31582513  0.05128692  0.57785696 -0.53588527  0.0130403
   0.29051007  0.31863578  0.08644265]
 [-0.00267625 -0.38040322 -0.46077525  0.18565324 -0.57308419 -0.10155368
  -0.20643499 -0.47061305  0.07532986]
 [-0.1062968  -0.04792567 -0.16842555  0.21665969  0.39456798  0.4823758
   0.42751678  0.56656398  0.13769492]
 [ 0.16921096 -0.43205583  0.47218726  0.03040607  0.02347441 -0.43557249
   0.41363967 -0.44282252 -0.05784528]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.64769204e-11 2.99518587e-01 2.83252950e-02 6.83161517e-01
  5.88257634e-02 1.70645981e-02 2.74156475e-01 3.59046202e-01
  1.00000000e+00]
 [2.12663019e-01 8.54746904e-02 1.45425558e-10 9.35398448e-01
  5.80277973e-02 7.95541537e-02 6.02821006e-08 5.47595240e-02
  1.00000000e+00]
 [5.06437835e-10 3.51707098e-01 1.61012295e-03 3.60700469e-01
  1.74211954e-01 1.97746660e-01 1.97246128e-02 8.33020362e-01
  1.00000000e+00]
 [1.00000000e+00 1.56226826e-01 9.52947747e-01 2.42559152e-01
  8.96381566e-02 2.29619499e-10 1.40751188e-01 5.29880728e-02
  1.00000000e+00]]",[0.74000935 0.14880124 0.84323578 0.53807219],4,0.14002037277700097,0.9338171347399997,0.9538978408483708,0.06820028742180403,0.12578406949992632
162,"[[-0.04647731 -0.1126026  -0.09695849 -0.11889336  0.1822083   0.53034216
   0.42791435  0.48951053 -0.47374045]
 [ 0.18514104 -0.15950677  0.45485254  0.12173968 -0.13831715 -0.39917121
   0.69238438 -0.21874699  0.11337257]
 [-0.29466026 -0.1516227   0.0406321  -0.30423844  0.34149612  0.48814964
   0.40405541  0.33615977 -0.40595572]
 [-0.11936978  0.56845067  0.58287999  0.088132   -0.20532775  0.15609584
  -0.09186238  0.36050871 -0.33191526]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[8.28805468e-10 3.78282347e-01 4.25858663e-02 2.67119915e-01
  1.14839773e-01 3.16491747e-01 2.25953588e-02 6.02318636e-02
  2.32329744e-01]
 [1.00000000e+00 3.15429907e-01 5.06556269e-01 1.56199024e-01
  5.91437401e-02 6.51202020e-03 6.40286102e-01 4.51866774e-02
  1.00000000e+00]
 [2.41080779e-10 4.24467924e-01 1.24222615e-01 1.95845490e-01
  2.00369550e-01 8.74200211e-01 7.19033962e-02 5.55121602e-02
  9.99999998e-01]
 [5.64936601e-11 6.19303999e-01 9.19599225e-01 7.58675652e-02
  1.09535643e-01 1.36195356e-01 1.09897799e-08 5.92996241e-02
  1.00000000e+00]]",[0.03937927 0.92028407 0.01802886 0.58297771],4,0.14391059543207496,0.9381583987067307,0.9575450555851267,0.06761498729386747,0.12676705358101414
163,"[[ 0.06789532  0.61296774  0.23493184 -0.3021637  -0.01390706  0.42082955
  -0.1886246  -0.32863762 -0.39024615]
 [ 0.17872347  0.53201733  0.35860617  0.55054621  0.30691451  0.23955635
  -0.12921279 -0.07133455 -0.28275014]
 [-0.01350345 -0.16042648 -0.32281533  0.07116251 -0.50589048  0.545219
   0.23890573 -0.07313902 -0.49919231]
 [ 0.10120722 -0.06465059  0.35604612 -0.39713692  0.58557578  0.25679665
   0.0400198   0.32155396 -0.43272252]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.75382781e-01 9.28674381e-01 2.44371408e-01 7.29184267e-03
  1.75764104e-01 4.96298649e-01 3.65112208e-08 3.44663413e-02
  1.00000000e+00]
 [1.00000000e+00 9.06059292e-01 2.25801033e-01 2.27984260e-01
  2.20509422e-01 1.49950251e-01 1.43441996e-07 3.85248861e-02
  9.99999995e-01]
 [2.53298851e-01 2.71791550e-01 9.44586592e-11 3.30017909e-01
  5.07562046e-02 4.10216578e-01 1.63269914e-02 5.32078593e-02
  3.65577820e-01]
 [9.84360712e-01 4.04439762e-01 3.56595351e-01 1.00598490e-01
  7.21439518e-01 1.03758106e-01 4.11348921e-08 5.12281411e-02
  1.00000000e+00]]",[ 0.44799162  0.68535299 -0.00804187  0.19334249],4,0.13958983648922274,0.9354433217491056,0.9552673325294242,0.06751284724995067,0.14326999703220344
164,"[[-0.02109044  0.38623165  0.27256778  0.43054396 -0.69724087  0.07213817
   0.1113936  -0.16239858 -0.24614717]
 [ 0.28895996  0.03505559  0.31089527 -0.43995736  0.06750088 -0.2852499
   0.64312867  0.35427768 -0.00196515]
 [-0.1489846  -0.57771719  0.15494833 -0.29714035  0.39805507  0.19175709
   0.42140447 -0.3053006  -0.25639086]
 [-0.26562002 -0.1059459   0.35428205 -0.11353956 -0.09602057 -0.10951062
   0.60460244 -0.00735642 -0.62690008]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[4.28605269e-04 5.95829177e-01 2.61972248e-01 4.13334681e-01
  6.28207910e-02 6.72321158e-02 3.93377316e-07 4.53020570e-02
  6.03209271e-01]
 [1.00000000e+00 4.78164295e-01 3.17906068e-01 7.42260174e-02
  8.28197436e-02 4.51136903e-03 7.44424999e-01 4.73323051e-02
  1.00000000e+00]
 [8.19467316e-10 2.92699255e-01 3.55843606e-01 1.80555980e-01
  1.23959718e-01 7.99999680e-02 7.67971743e-01 5.47643105e-02
  1.00000000e+00]
 [9.18835169e-10 4.21478046e-01 2.92669612e-01 1.88385196e-01
  7.30044826e-02 2.83864453e-02 5.51940241e-01 5.15689030e-02
  5.94137549e-01]]",[ 0.28469657  0.86976973 -0.05241085 -0.01161383],4,0.13489206561352746,0.9452483296818558,0.9634364204874016,0.06764825093219161,0.12607998053984792
165,"[[-0.12875948  0.24532556 -0.54889344 -0.20258912 -0.35665588  0.42800725
   0.43609598 -0.28310399 -0.01374074]
 [-0.2538851  -0.45455986  0.03269085  0.21109189  0.52273873  0.21403517
  -0.13300704 -0.3642227  -0.4624644 ]
 [-0.20634015 -0.15703041 -0.35485116 -0.13553931 -0.47776492  0.23252173
   0.38220041 -0.57985389  0.15440721]
 [-0.07948676  0.58006705  0.58669635 -0.39489045  0.04902199 -0.1198302
   0.2137518   0.06815519 -0.299926  ]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[3.37536651e-10 5.90737627e-01 7.56803856e-11 1.57515231e-01
  6.98275505e-02 2.58756059e-01 7.80831090e-01 3.96504851e-02
  1.00000000e+00]
 [3.87497964e-11 2.57233455e-01 7.42201758e-02 4.33496298e-01
  1.58878997e-01 1.02297594e-01 1.04169153e-08 4.62377964e-02
  1.32938586e-01]
 [5.73694508e-10 3.69678416e-01 2.17093852e-09 2.53865033e-01
  2.33261261e-02 1.57449388e-01 8.90503502e-01 5.49434236e-02
  1.00000000e+00]
 [3.68966443e-10 6.82271489e-01 8.56231514e-01 1.28160034e-02
  1.99555904e-01 1.07449531e-02 2.26826739e-02 6.00349838e-02
  1.00000000e+00]]",[0.51440858 0.00363314 0.39590541 0.61055941],4,0.13988626843370688,0.9425158473073122,0.961176093677008,0.06773557624109165,0.12767054444311635
166,"[[-0.14200044  0.52189868 -0.22285143 -0.70771081 -0.04077711 -0.30382924
   0.14930196 -0.18908577  0.07014851]
 [ 0.0901557  -0.27690216  0.27803708  0.48955788 -0.41654315  0.44032789
   0.42910576  0.21541346 -0.0171479 ]
 [ 0.10654881 -0.16365679  0.02724948 -0.23022283  0.66029618 -0.08557421
   0.45758563 -0.20523159 -0.46184425]
 [-0.11507645 -0.34451823  0.42421237  0.45034244 -0.34926409 -0.23208207
  -0.13789178 -0.16007315 -0.51460189]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.15012821e-09 1.00000000e+00 2.26345791e-03 2.47511792e-02
  2.10382249e-01 3.33855504e-09 4.04815060e-01 6.88949674e-02
  1.00000000e+00]
 [3.38197389e-01 1.26661407e-01 1.56351819e-01 5.05857752e-01
  1.39914940e-02 5.77715269e-01 2.20472793e-01 4.46912758e-02
  1.00000000e+00]
 [8.49841247e-01 4.36988001e-01 8.59109294e-02 2.12146488e-01
  8.02560403e-01 1.08809649e-02 1.51074229e-01 5.36238834e-02
  1.00000000e+00]
 [3.25709951e-09 1.88119963e-01 4.97461582e-01 4.38193966e-01
  7.82874906e-02 3.72626684e-02 2.39341857e-07 5.72149735e-02
  4.34289417e-01]]",[0.61285994 0.62217728 0.09780986 0.07492017],4,0.1407126338121404,0.9349010273539713,0.9548110672573905,0.06711523587440141,0.12960862251832417
167,"[[ 0.08192983  0.17488631  0.27341754  0.5884986   0.41244092 -0.27166479
   0.40393116  0.07689962 -0.3586521 ]
 [ 0.03756724 -0.63918226  0.25468584  0.50569446 -0.03987375 -0.15354982
   0.03407695 -0.38136727 -0.31252726]
 [ 0.0879016   0.1533852  -0.14779395 -0.26656995  0.37460738 -0.01114927
   0.69339521 -0.02252284 -0.50406796]
 [-0.25423469  0.13233292  0.09884528  0.535609    0.16446011 -0.40405486
  -0.10075191 -0.43753978 -0.47885892]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.75382779e-01 2.87048649e-01 5.52771291e-02 5.60772694e-01
  1.90541240e-01 2.25460278e-10 2.67265461e-01 4.50736755e-02
  5.30056731e-01]
 [1.82910365e-01 1.03211332e-01 3.06429054e-01 6.97582462e-01
  8.10966219e-02 1.48828722e-02 3.69393560e-07 4.48883024e-02
  6.87543799e-01]
 [2.40112578e-01 6.12532689e-01 1.87237824e-02 1.40007715e-01
  1.18869379e-01 4.98241184e-04 9.46521987e-01 4.59112290e-02
  1.00000000e+00]
 [1.82866812e-09 4.01362936e-01 5.30384123e-02 4.43372716e-01
  1.30664030e-01 4.22940408e-03 4.46721402e-07 5.84736742e-02
  1.08882334e-01]]",[0.41779466 0.13419332 0.27070621 0.23788677],4,0.1413666533387199,0.9425158473073122,0.961176093677008,0.0672607244441983,0.1276877502190386
168,"[[ 0.0256463  -0.07812908  0.09749436 -0.64758089 -0.6261806  -0.18012026
  -0.09553936 -0.32041697 -0.16742672]
 [-0.24458053 -0.60768089 -0.04922373  0.16435122 -0.46700795 -0.53214876
  -0.03291499  0.13107977  0.14807423]
 [ 0.06144776  0.45765326  0.12541619 -0.23291052 -0.66033568 -0.18377245
   0.22581154  0.39093723  0.20775666]
 [ 0.03978524 -0.00620412 -0.27191624  0.60960251 -0.00167837  0.37536765
   0.4742337  -0.27647792 -0.33254119]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[9.89823970e-01 3.99246146e-01 4.61592341e-01 4.41814566e-02
  7.28424782e-02 1.48368164e-01 1.19852229e-07 6.40315799e-02
  5.58483718e-01]
 [7.24512904e-10 7.25994761e-02 5.71685831e-02 8.46640372e-01
  7.32038454e-02 3.47021587e-02 5.41488810e-07 2.07192382e-01
  1.00000000e+00]
 [3.35435046e-01 7.73228033e-01 1.17013582e-01 1.11923295e-01
  1.23380424e-01 1.53061082e-02 4.10782849e-02 6.67458423e-01
  1.00000000e+00]
 [1.83115754e-01 2.14451503e-01 2.40141175e-11 6.48423862e-01
  3.33397429e-02 2.33727953e-01 5.05543144e-01 3.41804357e-02
  1.00000000e+00]]",[-0.1757744   0.21479446  0.75677097  0.38666786],4,0.13849170765383942,0.9457957246435238,0.963887587896982,0.06693986970683975,0.12890767335710654
169,"[[-0.14042724 -0.29620161  0.35996152 -0.01674842 -0.18246181  0.40461875
   0.45975897  0.59309123  0.05047602]
 [ 0.07302092 -0.59227684  0.20206759 -0.04790859  0.46499846  0.34384385
   0.39109347 -0.31608877 -0.11589291]
 [-0.2536445  -0.03171053  0.17722906 -0.36462762  0.38301554 -0.37850752
   0.11498005  0.62071072 -0.28604964]
 [-0.23491191 -0.19053762  0.39249756  0.10309114  0.48063427  0.36672869
  -0.15254525  0.59078841  0.07764961]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[3.34403068e-10 2.65912984e-01 3.44106689e-01 2.31702181e-01
  6.48220313e-02 2.01705206e-01 2.54045114e-02 7.41533640e-01
  1.00000000e+00]
 [3.38197454e-01 2.11108405e-01 4.37438975e-01 2.26175242e-01
  5.50613834e-01 2.58700039e-01 7.11205891e-02 4.55603296e-02
  9.99999998e-01]
 [1.89920783e-11 5.45850512e-01 1.21650540e-01 1.83166140e-01
  1.70841606e-01 1.47476823e-02 2.08546574e-08 9.38951582e-01
  1.00000000e+00]
 [1.83345029e-10 2.93675059e-01 3.96026232e-01 2.45708384e-01
  1.75256586e-01 1.48687557e-01 2.96290741e-08 7.26560670e-01
  1.00000000e+00]]",[0.6129599  0.21972516 0.29408393 0.77046908],4,0.14227662934690866,0.9441544521865335,0.9625331737918842,0.06684595547338097,0.12585386127083653
